account_number,month,usage
ACC000582,12,1166.0966136793731
ACC000583,1,1289.8854429601442
ACC000583,2,740.1729281070893
ACC000583,3,689.7869457570478
ACC000583,4,531.6035269566365
ACC000583,5,646.1940881962977
ACC000583,6,759.6272797229599
ACC000583,7,1093.7123487576
ACC000583,8,1370.0441770402535
ACC000583,9,1431.8928302534675
ACC000583,10,1783.64152315345
ACC000583,11,1647.844015230738
ACC000583,12,1352.1116213371301
ACC000584,1,683.7601626257142
ACC000584,2,574.4203693254399
ACC000584,3,388.86712147213086
ACC000584,4,445.8396994417697
ACC000584,5,488.08878880337244
ACC000584,6,645.3789831780621
ACC000584,7,651.954971626686
ACC000584,8,672.5290776397621
ACC000584,9,1060.8979539336524
ACC000584,10,1183.7621721475339
ACC000584,11,923.8383677805311
ACC000584,12,810.3770278738647
ACC000585,1,1149.1468648880152
ACC000585,2,696.3354692442649
ACC000585,3,505.716355467913
ACC000585,4,434.6690542633406
ACC000585,5,479.38265645502827
ACC000585,6,722.9196368766661
ACC000585,7,1049.257577868551
ACC000585,8,1283.6966183285292
ACC000585,9,1541.098183694633
ACC000585,10,1212.710106802537
ACC000585,11,1545.2049562282577
ACC000585,12,1204.6805834921465
ACC000586,1,1264.4325885334515
ACC000586,2,1047.5781482275172
ACC000586,3,839.8725792905354
ACC000586,4,697.121632926295
ACC000586,5,941.6161009386564
ACC000586,6,972.054998673171
ACC000586,7,1432.4588356475494
ACC000586,8,1582.6540328193169
ACC000586,9,1686.940056186121
ACC000586,10,1790.3458529129098
ACC000586,11,1906.5339186884055
ACC000586,12,1770.785991376874
ACC000587,1,1459.2190363966636
ACC000587,2,1362.8673689303819
ACC000587,3,847.8952095543357
ACC000587,4,687.6543981690229
ACC000587,5,702.4371733971036
ACC000587,6,1020.1433835982756
ACC000587,7,1360.219247528922
ACC000587,8,2012.6148045867494
ACC000587,9,2173.8727923942965
ACC000587,10,2752.029755348368
ACC000587,11,2379.277918724257
ACC000587,12,2385.45012761523
ACC000588,1,847.7221768016001
ACC000588,2,495.8422018117464
ACC000588,3,278.71334626424385
ACC000588,4,145.02609139681167
ACC000588,5,237.7903633302304
ACC000588,6,585.4034484830523
ACC000588,7,911.3090845934653
ACC000588,8,1239.1162697657444
ACC000588,9,1557.3605258150915
ACC000588,10,1637.8196361548594
ACC000588,11,1372.9015080119386
ACC000588,12,1275.2529991479685
ACC000589,1,1309.7346171440809
ACC000589,2,831.7367892766948
ACC000589,3,582.5977619730445
ACC000589,4,421.58818203967616
ACC000589,5,519.3694456136268
ACC000589,6,818.666074639369
ACC000589,7,1506.488460608831
ACC000589,8,1859.30988185138
ACC000589,9,2084.988059830097
ACC000589,10,2226.3224375605805
ACC000589,11,2196.630945614097
ACC000589,12,1359.6569967326918
ACC000590,1,620.6890698852463
ACC000590,2,453.5856873838177
ACC000590,3,374.83145992738986
ACC000590,4,341.8355594433335
ACC000590,5,352.29991215332876
ACC000590,6,404.1778401863043
ACC000590,7,670.5154251342906
ACC000590,8,812.1084723112015
ACC000590,9,1000.5209853519609
ACC000590,10,1007.4317458226933
ACC000590,11,970.1264373193213
ACC000590,12,854.7636613029692
ACC000591,1,1325.9950871077094
ACC000591,2,819.8817002731819
ACC000591,3,617.9000108040221
ACC000591,4,453.3127200835924
ACC000591,5,581.2819107413854
ACC000591,6,858.6540819818931
ACC000591,7,1343.5467628106292
ACC000591,8,1860.0831809454871
ACC000591,9,2086.916027183245
ACC000591,10,2468.774017938801
ACC000591,11,2131.887979152412
ACC000591,12,1615.9340568650891
ACC000592,1,503.3253585668006
ACC000592,2,356.8290411284474
ACC000592,3,304.0363734663819
ACC000592,4,278.7569986312729
ACC000592,5,297.5238600370753
ACC000592,6,408.726931228173
ACC000592,7,568.9365308702194
ACC000592,8,598.5106618098228
ACC000592,9,592.4728380653238
ACC000592,10,735.6365047312495
ACC000592,11,631.3182315962498
ACC000592,12,650.5517821938511
ACC000593,1,903.7287673317535
ACC000593,2,657.9261556420367
ACC000593,3,585.8322467989432
ACC000593,4,654.9571759983656
ACC000593,5,702.5132296422493
ACC000593,6,880.7676044510595
ACC000593,7,861.9988260464371
ACC000593,8,748.1544535452576
ACC000593,9,1106.6994256853359
ACC000593,10,1184.7874634461307
ACC000593,11,1334.4510075723715
ACC000593,12,1131.2616984403141
ACC000594,1,1064.9395565167592
ACC000594,2,962.8278808030487
ACC000594,3,761.3685786526859
ACC000594,4,655.6835488878708
ACC000594,5,811.0802310247226
ACC000594,6,1035.9858494444884
ACC000594,7,958.072224444096
ACC000594,8,1248.5572247943564
ACC000594,9,1539.014160896568
ACC000594,10,1427.0772720992625
ACC000594,11,1490.7256773125737
ACC000594,12,1266.729256640396
ACC000595,1,501.2393259269382
ACC000595,2,434.59234813832194
ACC000595,3,361.8654835527221
ACC000595,4,313.06886535206803
ACC000595,5,368.3858314993393
ACC000595,6,364.13474065508
ACC000595,7,436.220003427
ACC000595,8,510.9024994758584
ACC000595,9,444.78159700907185
ACC000595,10,687.7635987859819
ACC000595,11,589.8488022261216
ACC000595,12,563.1448819670958
ACC000596,1,730.8696125550646
ACC000596,2,535.7477176113631
ACC000596,3,351.1760812709227
ACC000596,4,223.13076822020918
ACC000596,5,317.9620600104571
ACC000596,6,546.311752632668
ACC000596,7,734.353416509221
ACC000596,8,1007.2894357983233
ACC000596,9,1266.6971140024766
ACC000596,10,1260.5842512202032
ACC000596,11,1188.3657107507756
ACC000596,12,945.4216040437614
ACC000597,1,739.857504278548
ACC000597,2,596.6832645425701
ACC000597,3,312.8758512870895
ACC000597,4,294.7631028376662
ACC000597,5,418.8961998760105
ACC000597,6,514.6009661747142
ACC000597,7,668.141386072524
ACC000597,8,1106.5363964961155
ACC000597,9,1180.4014245519795
ACC000597,10,888.8065031952925
ACC000597,11,1228.954741483704
ACC000597,12,1010.5471410708003
ACC000598,1,753.4843875217011
ACC000598,2,681.2972593083963
ACC000598,3,346.3140533635021
ACC000598,4,393.3281061234178
ACC000598,5,452.6487638444482
ACC000598,6,558.5176452849502
ACC000598,7,694.8300663337268
ACC000598,8,1017.3279364123833
ACC000598,9,1114.5586852246663
ACC000598,10,1168.6171130152968
ACC000598,11,888.7005410182351
ACC000598,12,870.5714936815846
ACC000599,1,911.6446107796403
ACC000599,2,567.7089080330031
ACC000599,3,391.8460207054969
ACC000599,4,330.17934668598207
ACC000599,5,399.44242090559555
ACC000599,6,617.7697378268988
ACC000599,7,1010.7868171681513
ACC000599,8,1362.4646645737232
ACC000599,9,1418.863607603645
ACC000599,10,1515.8194686580812
ACC000599,11,1390.8680602585714
ACC000599,12,1377.815040163823
ACC000600,1,846.6781579701889
ACC000600,2,737.7491548719181
ACC000600,3,558.3861441816844
ACC000600,4,456.485748582211
ACC000600,5,447.67219883387753
ACC000600,6,750.0720432363773
ACC000600,7,850.9602121890036
ACC000600,8,946.1330239793322
ACC000600,9,1141.4142034083545
ACC000600,10,1179.5370689852787
ACC000600,11,1324.500528041303
ACC000600,12,1010.2416781245564
ACC000601,1,991.5630260276034
ACC000601,2,683.532860937488
ACC000601,3,384.8726294630909
ACC000601,4,293.4727492856468
ACC000601,5,341.55514268496074
ACC000601,6,661.6481767194019
ACC000601,7,971.9671265904436
ACC000601,8,1281.020401431239
ACC000601,9,1649.7339621862036
ACC000601,10,1807.7171369164664
ACC000601,11,1541.6597857002903
ACC000601,12,1560.3422240241712
ACC000602,1,644.447455918595
ACC000602,2,474.35898840675503
ACC000602,3,242.39148078182353
ACC000602,4,200.0971310032804
ACC000602,5,274.13859826493393
ACC000602,6,397.8951521343003
ACC000602,7,690.1923041325358
ACC000602,8,1032.0764300631186
ACC000602,9,1071.5218131558706
ACC000602,10,1177.746627278751
ACC000602,11,1317.3118479198172
ACC000602,12,1025.9176718167112
ACC000603,1,1122.9474769901906
ACC000603,2,974.8352747943484
ACC000603,3,811.7327313329712
ACC000603,4,600.5726755324312
ACC000603,5,645.8920208154781
ACC000603,6,893.5931806683886
ACC000603,7,1097.0351963942062
ACC000603,8,1183.1010891943931
ACC000603,9,1561.2492573442605
ACC000603,10,1491.7017339948404
ACC000603,11,1554.1489121694997
ACC000603,12,1458.083212133009
ACC000604,1,757.1065440335441
ACC000604,2,462.22445059793307
ACC000604,3,290.805290534806
ACC000604,4,233.2312554158803
ACC000604,5,287.24156162194004
ACC000604,6,558.0469019772505
ACC000604,7,742.2200915905784
ACC000604,8,1142.596052972703
ACC000604,9,1136.7668221382833
ACC000604,10,1396.247619295421
ACC000604,11,1551.352595584009
ACC000604,12,898.0732525959729
ACC000605,1,1269.56043835542
ACC000605,2,1305.0041024965333
ACC000605,3,1069.8342530633684
ACC000605,4,822.923405035388
ACC000605,5,1009.3885176258682
ACC000605,6,1314.474261601577
ACC000605,7,1495.3271049428224
ACC000605,8,1464.3874826453311
ACC000605,9,2193.4863112581866
ACC000605,10,2006.0155046972668
ACC000605,11,2062.3818255782217
ACC000605,12,1814.0024358567985
ACC000606,1,814.7530145763601
ACC000606,2,610.8325356626952
ACC000606,3,383.51756605149393
ACC000606,4,384.76918112142465
ACC000606,5,413.37978840620724
ACC000606,6,549.0992487394769
ACC000606,7,954.2972259721366
ACC000606,8,1179.4748307858204
ACC000606,9,1434.7639538975864
ACC000606,10,1449.6639049438688
ACC000606,11,1336.3676325547872
ACC000606,12,954.2924385866243
ACC000607,1,1486.823472697473
ACC000607,2,970.9194077463717
ACC000607,3,661.13512380679
ACC000607,4,455.14886057348946
ACC000607,5,647.5227393607001
ACC000607,6,864.4568678462988
ACC000607,7,1905.449353699164
ACC000607,8,2266.366238601496
ACC000607,9,2558.7833080888868
ACC000607,10,2637.1731428731614
ACC000607,11,2212.9821136694472
ACC000607,12,1989.215495604242
ACC000608,1,1160.9031838560052
ACC000608,2,656.7397472488796
ACC000608,3,214.24486235693627
ACC000608,4,102.95171940937114
ACC000608,5,245.7173884386098
ACC000608,6,604.154205485545
ACC000608,7,1177.0862335273464
ACC000608,8,1513.0284839377032
ACC000608,9,1864.535103566928
ACC000608,10,2220.068563926433
ACC000608,11,2039.2487670194228
ACC000608,12,1776.3238609019822
ACC000609,1,630.9165955608611
ACC000609,2,494.3107704201727
ACC000609,3,402.11616774961254
ACC000609,4,309.33022491851
ACC000609,5,341.11321281316043
ACC000609,6,489.9854550973029
ACC000609,7,681.507738624388
ACC000609,8,824.5526438867525
ACC000609,9,843.192521991169
ACC000609,10,915.603680130187
ACC000609,11,736.5974343356539
ACC000609,12,754.2057495718166
ACC000610,1,1116.3869688894606
ACC000610,2,893.2502564869174
ACC000610,3,690.2912663862883
ACC000610,4,736.109512067294
ACC000610,5,860.1315560688198
ACC000610,6,1005.3392039271323
ACC000610,7,991.1170800318076
ACC000610,8,1552.7704204637469
ACC000610,9,1759.9012424558057
ACC000610,10,2080.7821841308573
ACC000610,11,1656.928652280476
ACC000610,12,1429.1236581590028
ACC000611,1,1005.1716603618253
ACC000611,2,685.2617962892554
ACC000611,3,740.5108907084738
ACC000611,4,819.5661419250508
ACC000611,5,692.4053527561939
ACC000611,6,721.0737287502528
ACC000611,7,959.8570669963476
ACC000611,8,1002.3728249483248
ACC000611,9,1265.948793017822
ACC000611,10,1046.1947956429108
ACC000611,11,999.7663976936806
ACC000611,12,1011.458573861375
ACC000612,1,764.9300566265675
ACC000612,2,716.1521882620854
ACC000612,3,622.1738898367686
ACC000612,4,557.5816966196359
ACC000612,5,698.4785471947365
ACC000612,6,679.6856458153554
ACC000612,7,956.3435472062038
ACC000612,8,1105.8755967104441
ACC000612,9,969.7068272988986
ACC000612,10,1189.4476908920105
ACC000612,11,1165.9486613137142
ACC000612,12,1116.602411986414
ACC000613,1,583.6981347981398
ACC000613,2,576.8729812843447
ACC000613,3,478.3039230840022
ACC000613,4,537.022006258563
ACC000613,5,451.1959196380195
ACC000613,6,604.267760976346
ACC000613,7,642.6167397646219
ACC000613,8,776.9397241306426
ACC000613,9,1080.448088568446
ACC000613,10,1097.8973993481854
ACC000613,11,941.3533071056927
ACC000613,12,920.9552442419963
ACC000614,1,683.4983747088457
ACC000614,2,449.0523958232533
ACC000614,3,270.9319720690492
ACC000614,4,162.8654158592789
ACC000614,5,283.7321253810409
ACC000614,6,519.7246316469736
ACC000614,7,710.2280255514779
ACC000614,8,1177.0828240544922
ACC000614,9,1243.6194081216113
ACC000614,10,1646.7475618372025
ACC000614,11,1324.2210012211274
ACC000614,12,928.4033247684858
ACC000615,1,755.0011253722947
ACC000615,2,536.0758214518972
ACC000615,3,380.7921257717696
ACC000615,4,395.4557526251299
ACC000615,5,394.84837106835477
ACC000615,6,548.0485190118923
ACC000615,7,688.2122535370919
ACC000615,8,858.911353116396
ACC000615,9,1086.1952994395174
ACC000615,10,1019.4637540327113
ACC000615,11,1080.285998986129
ACC000615,12,886.7324592539743
ACC000616,1,1144.0789421634452
ACC000616,2,807.8975322094976
ACC000616,3,589.1402469925523
ACC000616,4,640.9223376650795
ACC000616,5,531.0101293959372
ACC000616,6,841.9591472912049
ACC000616,7,1083.458253096705
ACC000616,8,1255.9353198478166
ACC000616,9,1690.078572493276
ACC000616,10,1583.2545173753742
ACC000616,11,1741.878352556728
ACC000616,12,1457.981195559286
ACC000617,1,582.4286795825963
ACC000617,2,491.70019092090223
ACC000617,3,241.9868917683828
ACC000617,4,169.17197939863644
ACC000617,5,342.352249540729
ACC000617,6,426.50194987111485
ACC000617,7,631.8839542355179
ACC000617,8,723.2496879800641
ACC000617,9,811.1166143290882
ACC000617,10,992.0042047419204
ACC000617,11,1036.1939681462034
ACC000617,12,742.9074319522967
ACC000618,1,627.1100063779929
ACC000618,2,379.5499171492813
ACC000618,3,227.69348525923098
ACC000618,4,230.5537883631702
ACC000618,5,205.45622428240176
ACC000618,6,390.92177203495385
ACC000618,7,629.5491119289599
ACC000618,8,808.0484254241597
ACC000618,9,974.9759123414595
ACC000618,10,1001.266195194696
ACC000618,11,870.6000110158548
ACC000618,12,708.383820212691
ACC000619,1,383.15782205533395
ACC000619,2,360.9053867017151
ACC000619,3,178.99519488272244
ACC000619,4,173.0286192450181
ACC000619,5,187.0522346313621
ACC000619,6,320.2905440372842
ACC000619,7,380.4351506272411
ACC000619,8,516.6832543423515
ACC000619,9,705.4644308807915
ACC000619,10,586.4543426652699
ACC000619,11,722.1711250617444
ACC000619,12,547.9182151036348
ACC000620,1,967.8545378890568
ACC000620,2,918.5543818281708
ACC000620,3,568.650227445901
ACC000620,4,486.0913964842821
ACC000620,5,526.2481613772862
ACC000620,6,782.0369736069296
ACC000620,7,1063.631861614489
ACC000620,8,1497.1742508851205
ACC000620,9,1772.1855270615256
ACC000620,10,1674.027672429247
ACC000620,11,1465.5408899532133
ACC000620,12,1774.6350751799005
ACC000621,1,1693.9258886611933
ACC000621,2,1268.3471939590056
ACC000621,3,1710.3459111853815
ACC000621,4,1431.8631930424474
ACC000621,5,1574.384494350805
ACC000621,6,1409.7537295593881
ACC000621,7,1622.033711460719
ACC000621,8,1574.4026326428507
ACC000621,9,1967.6754671524463
ACC000621,10,1852.7141501621722
ACC000621,11,1759.1092834775668
ACC000621,12,1766.2431963098593
ACC000622,1,1018.1481155897329
ACC000622,2,725.4319768654495
ACC000622,3,774.2526578186289
ACC000622,4,647.5817900823035
ACC000622,5,668.4287499538793
ACC000622,6,825.6331540736268
ACC000622,7,871.975532610313
ACC000622,8,1234.3874598152543
ACC000622,9,1119.1052894993502
ACC000622,10,1450.5009199290207
ACC000622,11,1308.8602160208684
ACC000622,12,1186.9561567347146
ACC000623,1,643.5592543851272
ACC000623,2,608.449274679352
ACC000623,3,676.6034883187053
ACC000623,4,496.7003128984014
ACC000623,5,522.503676294382
ACC000623,6,570.0709195062017
ACC000623,7,725.7266310919849
ACC000623,8,687.3193452328367
ACC000623,9,785.2002722195471
ACC000623,10,820.5985404739414
ACC000623,11,727.0663684424367
ACC000623,12,805.142501318682
ACC000624,1,1450.227686538634
ACC000624,2,984.1926251631243
ACC000624,3,984.163289601104
ACC000624,4,897.4642905884027
ACC000624,5,901.4254766647122
ACC000624,6,1173.5787325278359
ACC000624,7,1464.0034880218097
ACC000624,8,1503.3686944294996
ACC000624,9,1633.8694398033654
ACC000624,10,1914.8510417705875
ACC000624,11,1892.382479114716
ACC000624,12,1761.9281100504727
ACC000625,1,1400.2845346570525
ACC000625,2,1001.2463491904086
ACC000625,3,429.6068914595064
ACC000625,4,336.48557828704077
ACC000625,5,436.63069188367723
ACC000625,6,816.7530684460593
ACC000625,7,1330.280993997106
ACC000625,8,2133.067849468886
ACC000625,9,2255.3425612577207
ACC000625,10,2624.7097240682015
ACC000625,11,2232.4495684593758
ACC000625,12,2189.396524695862
ACC000626,1,635.6578789086828
ACC000626,2,494.09990592134324
ACC000626,3,425.09490444382743
ACC000626,4,383.4259707974934
ACC000626,5,331.56531352038684
ACC000626,6,614.5818031180635
ACC000626,7,621.6308102413678
ACC000626,8,890.5527554717513
ACC000626,9,817.7019731301971
ACC000626,10,812.9353618175409
ACC000626,11,913.9416735310892
ACC000626,12,799.4630481232413
ACC000627,1,1397.6467013639394
ACC000627,2,725.6992778306776
ACC000627,3,550.3052634365928
ACC000627,4,499.76886343051575
ACC000627,5,678.8817951766617
ACC000627,6,748.832225055764
ACC000627,7,1150.8658588715757
ACC000627,8,1301.450120177069
ACC000627,9,1897.4937536722377
ACC000627,10,1677.5561578631086
ACC000627,11,1442.4132010134033
ACC000627,12,1255.9540449216272
ACC000628,1,1018.5512291964001
ACC000628,2,1068.0041360001965
ACC000628,3,926.234448456061
ACC000628,4,1027.9769782579438
ACC000628,5,1239.3602153204654
ACC000628,6,1009.1161726845183
ACC000628,7,1054.9331131540655
ACC000628,8,1290.6886170757111
ACC000628,9,1297.6091266428045
ACC000628,10,1334.2983213422247
ACC000628,11,1432.6683605954536
ACC000628,12,1373.2932249585447
ACC000629,1,1015.4744432395703
ACC000629,2,1204.522179885801
ACC000629,3,989.6324592241407
ACC000629,4,782.8733343827001
ACC000629,5,904.7004001341686
ACC000629,6,949.782401172438
ACC000629,7,1276.9716250784165
ACC000629,8,1443.1386061819783
ACC000629,9,1378.19362707884
ACC000629,10,1672.381069789059
ACC000629,11,1498.8113824826648
ACC000629,12,1545.985318929137
ACC000630,1,1537.3573933465666
ACC000630,2,1092.8760441080935
ACC000630,3,952.3168636547476
ACC000630,4,745.5834490371449
ACC000630,5,809.8378257136875
ACC000630,6,1315.4858694064515
ACC000630,7,1685.604522306234
ACC000630,8,1884.0448294674343
ACC000630,9,2388.2471049727246
ACC000630,10,2857.6422082270365
ACC000630,11,2160.884557208144
ACC000630,12,2272.7766981498503
ACC000631,1,898.6926583374225
ACC000631,2,548.869724086013
ACC000631,3,358.1732559476287
ACC000631,4,296.4998375059282
ACC000631,5,377.2800805318839
ACC000631,6,527.6404476034013
ACC000631,7,778.0649819556077
ACC000631,8,993.2066007842252
ACC000631,9,1176.9812393971777
ACC000631,10,1361.9663217885438
ACC000631,11,1118.5029171229457
ACC000631,12,1051.5714730163575
ACC000632,1,714.7417724173438
ACC000632,2,371.61018343959853
ACC000632,3,266.94153675279625
ACC000632,4,197.85831202481543
ACC000632,5,262.4819288907315
ACC000632,6,407.8507921254288
ACC000632,7,594.9032911593441
ACC000632,8,774.4290768608001
ACC000632,9,1051.6220274688346
ACC000632,10,1043.1301414713741
ACC000632,11,1172.1800971888958
ACC000632,12,1006.7023491307898
ACC000633,1,1104.8796448864248
ACC000633,2,666.0657740370626
ACC000633,3,430.73792124982305
ACC000633,4,270.75641807975484
ACC000633,5,348.3344535565171
ACC000633,6,546.5619683020021
ACC000633,7,1074.2026328777843
ACC000633,8,1207.5223018525182
ACC000633,9,1717.701591398274
ACC000633,10,1622.803291951479
ACC000633,11,1643.8698697130958
ACC000633,12,1130.3895457123594
